data_year,hid,pid,weight,pip_care_prob,rec_pip_care,rec_dla_care,scotland
2019,18398,120191839802,627,0.49263428617995253,false,false,true
2019,18400,120191840001,1101,0.49263428617995253,false,false,true
2019,387,120190038702,683,0.4890324481864518,false,false,true
2019,964,120190096402,677,0.4890324481864518,false,false,true
2019,1456,120190145602,662,0.4890324481864518,false,false,true
2019,2678,120190267801,1063,0.4890324481864518,false,false,true
2019,2798,120190279801,771,0.4890324481864518,false,false,true
2019,3621,120190362102,683,0.4890324481864518,false,false,true
2019,4953,120190495301,668,0.4890324481864518,false,false,true
2019,4959,120190495902,682,0.4890324481864518,false,false,true
2019,6320,120190632001,633,0.4890324481864518,false,false,true
2019,7629,120190762901,668,0.4890324481864518,false,false,true
2019,8648,120190864801,1063,0.4890324481864518,false,false,true
2019,10739,120191073901,1053,0.4890324481864518,false,false,true
2019,13370,120191337001,1613,0.4890324481864518,false,false,true
2019,17917,120191791701,667,0.4890324481864518,false,false,true
2019,19029,120191902902,687,0.4890324481864518,false,false,true
2018,526,120180052601,641,0.45857011559787153,false,false,true
2018,7465,120180746502,641,0.45857011559787153,false,false,true
2018,7764,120180776401,1457,0.45857011559787153,false,false,true
2018,8465,120180846501,762,0.45857011559787153,false,false,true
2018,12357,120181235701,723,0.45857011559787153,false,false,true
2018,18795,120181879502,1525,0.45857011559787153,false,false,true
2018,456,120180045601,684,0.4549884907866684,false,false,true
2018,1749,120180174901,710,0.4549884907866684,false,false,true
2018,2415,120180241502,802,0.4549884907866684,false,false,true
2018,2842,120180284201,684,0.4549884907866684,false,false,true
2018,5076,120180507601,807,0.4549884907866684,false,false,true
2018,6408,120180640801,751,0.4549884907866684,false,false,true
2018,6467,120180646702,934,0.4549884907866684,false,false,true
2018,7480,120180748001,697,0.4549884907866684,false,false,true
2018,7764,120180776403,1457,0.4549884907866684,false,false,true
2018,8493,120180849301,1033,0.4549884907866684,false,false,true
2018,9767,120180976702,638,0.4549884907866684,false,false,true
2018,10073,120181007301,654,0.4549884907866684,false,false,true
2018,11182,120181118201,852,0.4549884907866684,false,false,true
2018,11714,120181171401,727,0.4549884907866684,false,false,true
2018,12873,120181287301,766,0.4549884907866684,false,false,true
2018,13323,120181332302,705,0.4549884907866684,false,false,true
2018,13837,120181383702,1176,0.4549884907866684,false,false,true
2018,14360,120181436001,735,0.4549884907866684,false,false,true
2018,14914,120181491401,722,0.4549884907866684,false,false,true
2018,16921,120181692101,1674,0.4549884907866684,false,false,true
2018,17387,120181738701,693,0.4549884907866684,false,false,true
2018,18641,120181864101,759,0.4549884907866684,false,false,true
2020,583,120200058301,912,0.44469518830864574,false,false,true
2020,1585,120200158501,811,0.44469518830864574,false,false,true
2020,1803,120200180301,734,0.44469518830864574,false,false,true
2020,2544,120200254402,937,0.44469518830864574,false,false,true
2020,2988,120200298801,729,0.44469518830864574,false,false,true
2020,3606,120200360602,730,0.44469518830864574,false,false,true
2020,4559,120200455901,826,0.44469518830864574,false,false,true
2020,5647,120200564701,766,0.44469518830864574,false,false,true
2020,5713,120200571301,3066,0.44469518830864574,false,false,true
2020,7693,120200769301,729,0.44469518830864574,false,false,true
2020,8283,120200828301,792,0.44469518830864574,false,false,true
2020,8400,120200840002,994,0.44469518830864574,false,false,true
2020,8597,120200859701,1776,0.44469518830864574,false,false,true
2020,8726,120200872601,976,0.44469518830864574,false,false,true
2020,8977,120200897701,898,0.44469518830864574,false,false,true
2020,9846,120200984601,1551,0.44469518830864574,false,false,true
2021,931,120210093102,1972,0.4418294430307275,false,false,true
2021,1374,120210137401,640,0.4418294430307275,false,false,true
2021,2653,120210265301,953,0.4418294430307275,false,false,true
2021,4497,120210449701,1222,0.4418294430307275,false,false,true
2021,5325,120210532501,2288,0.4418294430307275,false,false,true
2021,6190,120210619001,2076,0.4418294430307275,false,false,true
2021,6986,120210698601,1103,0.4418294430307275,false,false,true
2021,7445,120210744501,4126,0.4418294430307275,false,false,true
2021,7763,120210776301,1709,0.4418294430307275,false,false,true
2021,9772,120210977201,1437,0.4418294430307275,false,false,true
2021,9942,120210994201,1446,0.4418294430307275,false,false,true
2021,10422,120211042201,1034,0.4418294430307275,false,false,true
2021,10517,120211051701,1443,0.4418294430307275,false,false,true
2021,11322,120211132202,1177,0.4418294430307275,false,false,true
2021,12213,120211221301,967,0.4418294430307275,false,false,true
2021,13395,120211339502,2395,0.4418294430307275,false,false,true
2021,13681,120211368102,6425,0.4418294430307275,false,false,true
2021,14593,120211459301,1404,0.4418294430307275,false,false,true
2021,15027,120211502701,923,0.4418294430307275,false,false,true
2021,15027,120211502702,923,0.4418294430307275,false,false,true
2021,15048,120211504801,1604,0.4418294430307275,false,false,true
2021,15048,120211504802,1604,0.4418294430307275,false,false,true
2021,16042,120211604201,2042,0.4418294430307275,false,false,true
2020,5302,120200530203,3761,0.42568107167643887,false,false,true
2020,8201,120200820101,1087,0.42568107167643887,false,false,true
2021,6352,120210635201,1680,0.42283833143007277,false,false,true
2021,7143,120210714301,1055,0.42283833143007277,false,false,true
2021,12655,120211265501,935,0.42283833143007277,false,false,true
2017,4346,120170434601,806,0.3937243168190183,false,false,true
2017,9232,120170923202,685,0.3937243168190183,false,false,true
2017,10241,120171024101,682,0.3937243168190183,false,false,true
2017,11609,120171160901,703,0.3937243168190183,false,false,true
2017,12785,120171278501,685,0.3937243168190183,false,false,true
2017,13141,120171314101,754,0.3937243168190183,false,false,true
2017,13894,120171389402,668,0.3937243168190183,false,false,true
2017,14931,120171493102,707,0.3937243168190183,false,false,true
2017,651,120170065102,960,0.39025439516484745,false,false,true
2017,732,120170073201,833,0.39025439516484745,false,false,true
2017,1234,120170123402,1627,0.39025439516484745,false,false,true
2017,3292,120170329202,668,0.39025439516484745,false,false,true
2017,5738,120170573801,1044,0.39025439516484745,false,false,true
2017,6363,120170636301,1133,0.39025439516484745,false,false,true
2017,6531,120170653102,1135,0.39025439516484745,false,false,true
2017,6956,120170695601,769,0.39025439516484745,false,false,true
2017,9691,120170969101,723,0.39025439516484745,false,false,true
2017,9888,120170988801,668,0.39025439516484745,false,false,true
2017,10911,120171091102,1029,0.39025439516484745,false,false,true
2017,11193,120171119302,741,0.39025439516484745,false,false,true
2017,12379,120171237901,680,0.39025439516484745,false,false,true
2017,14428,120171442801,868,0.39025439516484745,false,false,true
2017,14734,120171473401,777,0.39025439516484745,false,false,true
2017,16469,120171646901,781,0.39025439516484745,false,false,true
2017,17439,120171743902,612,0.39025439516484745,false,false,true
2017,18062,120171806202,793,0.39025439516484745,false,false,true
2017,18621,120171862101,806,0.39025439516484745,false,false,true
2017,19070,120171907001,1044,0.39025439516484745,false,false,true
2019,2018,120190201802,774,0.38791706253321556,false,false,true
2019,2023,120190202302,977,0.38791706253321556,false,false,true
2019,3027,120190302703,1854,0.38791706253321556,false,false,true
2019,3555,120190355502,624,0.38791706253321556,false,false,true
2019,3619,120190361901,1171,0.38791706253321556,false,false,true
2019,5147,120190514701,1019,0.38791706253321556,false,false,true
2019,5423,120190542303,1065,0.38791706253321556,false,false,true
2019,5467,120190546701,664,0.38791706253321556,false,false,true
2019,6918,120190691801,1325,0.38791706253321556,false,false,true
2019,7501,120190750102,1586,0.38791706253321556,false,false,true
2019,8631,120190863101,618,0.38791706253321556,false,false,true
2019,8639,120190863902,1667,0.38791706253321556,false,false,true
2019,9111,120190911102,607,0.38791706253321556,false,false,true
2019,9574,120190957402,780,0.38791706253321556,false,false,true
2019,9954,120190995401,1146,0.38791706253321556,false,false,true
2019,10388,120191038801,731,0.38791706253321556,false,false,true
2019,12576,120191257601,875,0.38791706253321556,false,false,true
2019,13453,120191345301,586,0.38791706253321556,false,false,true
2019,13643,120191364301,713,0.38791706253321556,false,false,true
2019,13773,120191377302,1854,0.38791706253321556,false,false,true
2019,14241,120191424102,911,0.38791706253321556,false,false,true
2019,14331,120191433102,702,0.38791706253321556,false,false,true
2019,14442,120191444201,617,0.38791706253321556,false,false,true
2019,14899,120191489901,1167,0.38791706253321556,false,false,true
2019,15067,120191506702,787,0.38791706253321556,false,false,true
2019,15219,120191521901,945,0.38791706253321556,false,false,true
2019,15515,120191551501,630,0.38791706253321556,false,false,true
2019,16446,120191644602,764,0.38791706253321556,false,false,true
2019,16540,120191654002,859,0.38791706253321556,false,false,true
2019,17117,120191711701,590,0.38791706253321556,false,false,true
2019,17131,120191713101,1844,0.38791706253321556,false,false,true
2019,17523,120191752302,687,0.38791706253321556,false,false,true
2019,17670,120191767001,676,0.38791706253321556,false,false,true
2019,18415,120191841501,900,0.38791706253321556,false,false,true
2019,18630,120191863001,1855,0.38791706253321556,false,false,true
2019,18925,120191892502,753,0.38791706253321556,false,false,true
2016,821,120160082101,952,0.3774859117291348,false,false,true
2016,1456,120160145601,970,0.3774859117291348,false,false,true
2016,8760,120160876001,841,0.3774859117291348,false,false,true
2016,9069,120160906901,908,0.3774859117291348,false,false,true
2016,9283,120160928301,932,0.3774859117291348,false,false,true
2016,9485,120160948501,1153,0.3774859117291348,false,false,true
2016,9486,120160948601,700,0.3774859117291348,false,false,true
2016,9775,120160977501,742,0.3774859117291348,false,false,true
2016,10530,120161053002,628,0.3774859117291348,false,false,true
2016,13211,120161321103,1660,0.3774859117291348,false,false,true
2016,13398,120161339802,884,0.3774859117291348,false,false,true
2016,13449,120161344901,893,0.3774859117291348,false,false,true
2016,13660,120161366001,850,0.3774859117291348,false,false,true
2016,13959,120161395903,951,0.3774859117291348,false,false,true
2016,14301,120161430101,821,0.3774859117291348,false,false,true
2016,15549,120161554902,670,0.3774859117291348,false,false,true
2016,16454,120161645401,883,0.3774859117291348,false,false,true
2016,18527,120161852701,866,0.3774859117291348,false,false,true
2019,380,120190038001,1009,0.3695455896725257,false,false,true
2019,4818,120190481802,911,0.3695455896725257,false,false,true
2019,6466,120190646601,783,0.3695455896725257,false,false,true
2019,13207,120191320701,736,0.3695455896725257,false,false,true
2019,14057,120191405701,875,0.3695455896725257,false,false,true
2019,16196,120191619601,657,0.3695455896725257,false,false,true
2018,373,120180037301,1972,0.3555703357474263,false,false,true
2018,515,120180051503,582,0.3555703357474263,false,false,true
2018,1241,120180124102,665,0.3555703357474263,false,false,true
2018,1459,120180145901,735,0.3555703357474263,false,false,true
2018,1805,120180180502,851,0.3555703357474263,false,false,true
2018,1884,120180188402,705,0.3555703357474263,false,false,true
2018,2172,120180217202,669,0.3555703357474263,false,false,true
2018,2647,120180264701,695,0.3555703357474263,false,false,true
2018,3116,120180311602,1180,0.3555703357474263,false,false,true
2018,3382,120180338202,712,0.3555703357474263,false,false,true
2018,3401,120180340102,626,0.3555703357474263,false,false,true
2018,3959,120180395901,680,0.3555703357474263,false,false,true
2018,4547,120180454701,641,0.3555703357474263,false,false,true
2018,4913,120180491301,722,0.3555703357474263,false,false,true
2018,4935,120180493501,660,0.3555703357474263,false,false,true
2018,5018,120180501801,797,0.3555703357474263,false,false,true
2018,5612,120180561201,734,0.3555703357474263,false,false,true
2018,6056,120180605601,640,0.3555703357474263,false,false,true
2018,6341,120180634101,664,0.3555703357474263,false,false,true
2018,6487,120180648701,689,0.3555703357474263,false,false,true
2018,7013,120180701301,641,0.3555703357474263,false,false,true
2018,7050,120180705001,704,0.3555703357474263,false,false,true
2018,7471,120180747101,670,0.3555703357474263,false,false,true
2018,7900,120180790001,1223,0.3555703357474263,false,false,true
2018,8179,120180817902,658,0.3555703357474263,false,false,true
2018,9075,120180907502,943,0.3555703357474263,false,false,true
2018,9541,120180954102,660,0.3555703357474263,false,false,true
2018,9569,120180956901,713,0.3555703357474263,false,false,true
2018,10091,120181009101,1515,0.3555703357474263,false,false,true
2018,10668,120181066801,701,0.3555703357474263,false,false,true
2018,11616,120181161601,704,0.3555703357474263,false,false,true
2018,11617,120181161701,626,0.3555703357474263,false,false,true
2018,11737,120181173702,813,0.3555703357474263,false,false,true
2018,11930,120181193001,722,0.3555703357474263,false,false,true
2018,12292,120181229201,778,0.3555703357474263,false,false,true
2018,13616,120181361601,663,0.3555703357474263,false,false,true
2018,13980,120181398001,766,0.3555703357474263,false,false,true
2018,14007,120181400701,829,0.3555703357474263,false,false,true
2018,14159,120181415901,746,0.3555703357474263,false,false,true
2018,14941,120181494101,1929,0.3555703357474263,false,false,true
2018,15126,120181512601,758,0.3555703357474263,false,false,true
2018,15335,120181533501,900,0.3555703357474263,false,false,true
2018,16319,120181631901,651,0.3555703357474263,false,false,true
2018,16445,120181644502,879,0.3555703357474263,false,false,true
2018,16822,120181682203,1897,0.3555703357474263,false,false,true
2018,17016,120181701602,819,0.3555703357474263,false,false,true
2018,17377,120181737702,917,0.3555703357474263,false,false,true
2018,18175,120181817501,1159,0.3555703357474263,false,false,true
2018,18427,120181842702,931,0.3555703357474263,false,false,true
2018,18595,120181859502,1024,0.3555703357474263,false,false,true
2018,19101,120181910102,1159,0.3555703357474263,false,false,true
2018,9585,120180958503,707,0.3555703357474263,false,false,true
2018,414,120180041401,847,0.33774341264341956,false,false,true
2018,6796,120180679601,1912,0.33774341264341956,false,false,true
2018,6970,120180697001,1010,0.33774341264341956,false,false,true
2018,7941,120180794101,746,0.33774341264341956,false,false,true
2018,9178,120180917801,847,0.33774341264341956,false,false,true
2018,10233,120181023301,868,0.33774341264341956,false,false,true
2018,11913,120181191301,770,0.33774341264341956,false,false,true
2018,13572,120181357201,766,0.33774341264341956,false,false,true
2018,14089,120181408901,898,0.33774341264341956,false,false,true
2018,15300,120181530001,722,0.33774341264341956,false,false,true
2018,18434,120181843401,1104,0.33774341264341956,false,false,true
2018,6056,120180605603,640,0.33774341264341956,false,false,true
2020,8082,120200808202,3773,0.3282907973520431,false,false,true
2020,2269,120200226901,770,0.32503368927415954,false,false,true
2020,2657,120200265702,5020,0.32503368927415954,false,false,true
2020,3305,120200330502,1022,0.32503368927415954,false,false,true
2020,3553,120200355302,3906,0.32503368927415954,false,false,true
2020,3958,120200395802,4992,0.32503368927415954,false,false,true
2020,5824,120200582401,1569,0.32503368927415954,false,false,true
2020,7518,120200751801,4533,0.32503368927415954,false,false,true
2020,7591,120200759102,740,0.32503368927415954,false,false,true
2020,8542,120200854201,2591,0.32503368927415954,false,false,true
2020,9001,120200900101,4397,0.32503368927415954,false,false,true
2020,9759,120200975901,1335,0.32503368927415954,false,false,true
2021,478,120210047802,1567,0.32242603570308437,false,false,true
2021,913,120210091301,903,0.32242603570308437,false,false,true
2021,1205,120210120501,1055,0.32242603570308437,false,false,true
2021,2294,120210229403,3690,0.32242603570308437,false,false,true
2021,2614,120210261402,2542,0.32242603570308437,false,false,true
2021,3188,120210318801,1840,0.32242603570308437,false,false,true
2021,3618,120210361802,6025,0.32242603570308437,false,false,true
2021,3729,120210372901,1638,0.32242603570308437,false,false,true
2021,4237,120210423702,2990,0.32242603570308437,false,false,true
2021,4340,120210434001,4496,0.32242603570308437,false,false,true
2021,5108,120210510801,5761,0.32242603570308437,false,false,true
2021,5757,120210575701,9068,0.32242603570308437,false,false,true
2021,6190,120210619002,2076,0.32242603570308437,false,false,true
2021,6336,120210633603,2027,0.32242603570308437,false,false,true
2021,6551,120210655101,1446,0.32242603570308437,false,false,true
2021,6852,120210685201,1202,0.32242603570308437,false,false,true
2021,6992,120210699201,2336,0.32242603570308437,false,false,true
2021,7103,120210710301,1613,0.32242603570308437,false,false,true
2021,7108,120210710801,1496,0.32242603570308437,false,false,true
2021,7274,120210727402,1541,0.32242603570308437,false,false,true
2021,9215,120210921502,520,0.32242603570308437,false,false,true
2021,9967,120210996702,2542,0.32242603570308437,false,false,true
2021,10147,120211014701,1468,0.32242603570308437,false,false,true
2021,10232,120211023201,1105,0.32242603570308437,false,false,true
2021,10236,120211023602,1457,0.32242603570308437,false,false,true
2021,10252,120211025201,1222,0.32242603570308437,false,false,true
2021,11169,120211116901,3422,0.32242603570308437,false,false,true
2021,11713,120211171302,4097,0.32242603570308437,false,false,true
2021,12071,120211207101,705,0.32242603570308437,false,false,true
2021,12078,120211207801,989,0.32242603570308437,false,false,true
2021,12147,120211214701,990,0.32242603570308437,false,false,true
2021,12234,120211223401,686,0.32242603570308437,false,false,true
2021,12267,120211226701,868,0.32242603570308437,false,false,true
2021,12521,120211252101,943,0.32242603570308437,false,false,true
2021,12552,120211255201,1367,0.32242603570308437,false,false,true
2021,12649,120211264902,3608,0.32242603570308437,false,false,true
2021,13604,120211360401,1767,0.32242603570308437,false,false,true
2021,13678,120211367802,2479,0.32242603570308437,false,false,true
2021,13957,120211395703,3260,0.32242603570308437,false,false,true
2021,14484,120211448401,2125,0.32242603570308437,false,false,true
2021,16055,120211605501,1364,0.32242603570308437,false,false,true
2021,16310,120211631002,2796,0.32242603570308437,false,false,true
2021,16335,120211633501,2083,0.32242603570308437,false,false,true
2017,187,120170018701,1406,0.2960093237051824,false,false,true
2017,324,120170032402,923,0.2960093237051824,false,false,true
2017,511,120170051101,701,0.2960093237051824,false,false,true
2017,782,120170078201,798,0.2960093237051824,false,false,true
2017,1967,120170196702,707,0.2960093237051824,false,false,true
2017,2385,120170238501,1417,0.2960093237051824,false,false,true
2017,2794,120170279402,698,0.2960093237051824,false,false,true
2017,3614,120170361401,867,0.2960093237051824,false,false,true
2017,3923,120170392301,823,0.2960093237051824,false,false,true
2017,4671,120170467101,666,0.2960093237051824,false,false,true
2017,5640,120170564003,1365,0.2960093237051824,false,false,true
2017,6615,120170661501,685,0.2960093237051824,false,false,true
2017,7233,120170723301,753,0.2960093237051824,false,false,true
2017,7365,120170736502,672,0.2960093237051824,false,false,true
2017,7622,120170762201,707,0.2960093237051824,false,false,true
2017,7622,120170762202,707,0.2960093237051824,false,false,true
2017,7909,120170790902,1070,0.2960093237051824,false,false,true
2017,8264,120170826401,695,0.2960093237051824,false,false,true
2017,8295,120170829501,2423,0.2960093237051824,false,false,true
2017,8312,120170831201,704,0.2960093237051824,false,false,true
2017,8771,120170877102,781,0.2960093237051824,false,false,true
2017,9218,120170921801,940,0.2960093237051824,false,false,true
2017,10005,120171000502,779,0.2960093237051824,false,false,true
2017,10135,120171013501,1309,0.2960093237051824,false,false,true
2017,10136,120171013602,609,0.2960093237051824,false,false,true
2017,11373,120171137301,704,0.2960093237051824,false,false,true
2017,12145,120171214502,665,0.2960093237051824,false,false,true
2017,12645,120171264501,723,0.2960093237051824,false,false,true
2017,12654,120171265401,992,0.2960093237051824,false,false,true
2017,14322,120171432201,700,0.2960093237051824,false,false,true
2017,14457,120171445701,1504,0.2960093237051824,false,false,true
2017,14885,120171488501,7904,0.2960093237051824,false,false,true
2017,15469,120171546902,736,0.2960093237051824,false,false,true
2017,16682,120171668202,685,0.2960093237051824,false,false,true
2017,17738,120171773801,679,0.2960093237051824,false,false,true
2017,18062,120171806201,793,0.2960093237051824,false,false,true
2017,18147,120171814701,852,0.2960093237051824,false,false,true
2017,18544,120171854405,1497,0.2960093237051824,false,false,true
2017,19045,120171904501,753,0.2960093237051824,false,false,true
2016,4409,120160440901,730,0.28456020616623107,false,false,true
2016,5010,120160501001,764,0.28456020616623107,false,false,true
2016,5274,120160527401,1030,0.28456020616623107,false,false,true
2016,5328,120160532801,954,0.28456020616623107,false,false,true
2016,7729,120160772901,844,0.28456020616623107,false,false,true
2016,11849,120161184901,702,0.28456020616623107,false,false,true
2016,11889,120161188901,786,0.28456020616623107,false,false,true
2016,18670,120161867001,929,0.28456020616623107,false,false,true
2016,19007,120161900701,742,0.28456020616623107,false,false,true
2016,399,120160039901,844,0.2815043795249963,false,false,true
2016,3851,120160385101,965,0.2815043795249963,false,false,true
2016,4576,120160457602,1101,0.2815043795249963,false,false,true
2016,5714,120160571401,561,0.2815043795249963,false,false,true
2016,6713,120160671302,676,0.2815043795249963,false,false,true
2016,7179,120160717902,979,0.2815043795249963,false,false,true
2016,8911,120160891102,1008,0.2815043795249963,false,false,true
2016,9208,120160920802,1079,0.2815043795249963,false,false,true
2016,9658,120160965801,653,0.2815043795249963,false,false,true
2016,9658,120160965802,653,0.2815043795249963,false,false,true
2016,12077,120161207701,1539,0.2815043795249963,false,false,true
2016,12736,120161273602,679,0.2815043795249963,false,false,true
2016,14789,120161478903,1299,0.2815043795249963,false,false,true
2016,14824,120161482401,956,0.2815043795249963,false,false,true
2016,14993,120161499301,1018,0.2815043795249963,false,false,true
2016,15084,120161508402,1159,0.2815043795249963,false,false,true
2016,17430,120161743002,820,0.2815043795249963,false,false,true
2016,18756,120161875601,578,0.2815043795249963,false,false,true
2017,632,120170063201,1045,0.2795367865648721,false,false,true
2017,1508,120170150801,685,0.2795367865648721,false,false,true
2017,1996,120170199601,922,0.2795367865648721,false,false,true
2017,2748,120170274801,808,0.2795367865648721,false,false,true
2017,8519,120170851901,615,0.2795367865648721,false,false,true
2017,9297,120170929701,724,0.2795367865648721,false,false,true
2017,10218,120171021801,703,0.2795367865648721,false,false,true
2017,10878,120171087801,1044,0.2795367865648721,false,false,true
2017,11396,120171139601,789,0.2795367865648721,false,false,true
2017,11488,120171148802,1715,0.2795367865648721,false,false,true
2017,13770,120171377001,761,0.2795367865648721,false,false,true
2017,15170,120171517001,1360,0.2795367865648721,false,false,true
2017,16290,120171629001,1049,0.2795367865648721,false,false,true
2017,18841,120171884101,859,0.2795367865648721,false,false,true
2019,1003,120190100302,1558,0.27749004584892906,false,false,true
2019,12129,120191212902,831,0.27749004584892906,false,false,true
2019,18445,120191844502,587,0.27749004584892906,false,false,true
2019,445,120190044502,1531,0.27447142995911356,false,false,true
2019,1533,120190153301,690,0.27447142995911356,false,false,true
2019,1603,120190160301,1853,0.27447142995911356,false,false,true
2019,1735,120190173501,871,0.27447142995911356,false,false,true
2019,1756,120190175601,630,0.27447142995911356,false,false,true
2019,2040,120190204001,1087,0.27447142995911356,false,false,true
2019,2681,120190268102,852,0.27447142995911356,false,false,true
2019,3004,120190300401,1305,0.27447142995911356,false,false,true
2019,3079,120190307901,1063,0.27447142995911356,false,false,true
2019,3259,120190325901,594,0.27447142995911356,false,false,true
2019,4054,120190405401,1536,0.27447142995911356,false,false,true
2019,4102,120190410202,1422,0.27447142995911356,false,false,true
2019,4795,120190479502,852,0.27447142995911356,false,false,true
2019,4840,120190484001,616,0.27447142995911356,false,false,true
2019,4878,120190487801,625,0.27447142995911356,false,false,true
